CountryName,MortalityYear,ICD10,Class,Deaths,GDP,Health_Expenditure,Number_of_Physicians_per1000_people,Population,Zone,Deaths(per_100000)
Antigua and Barbuda,1997,J20,Bronchitis,1,12062.0076,,,71704.0,Caribbean,1.39
Antigua and Barbuda,1998,J42,Bronchitis,1,12370.46666,,,73224.0,Caribbean,1.37
Antigua and Barbuda,2005,J20,Bronchitis,1,14097.096669999999,518.4354571,,81465.0,Caribbean,1.23
Antigua and Barbuda,2012,J42,Bronchitis,1,12876.889290000001,644.4180953,,90409.0,Caribbean,1.11
Antigua and Barbuda,2016,J40,Bronchitis,1,13917.951119999998,623.1146259,,94527.0,Caribbean,1.06
Antigua and Barbuda,2016,J42,Bronchitis,1,13917.951119999998,623.1146259,,94527.0,Caribbean,1.06
Argentina,1997,A15,Tuberculosis,24,8543.028534000001,,,35657429.0,SouthAmerica,0.07
Argentina,1997,A17,Tuberculosis,32,8543.028534000001,,,35657429.0,SouthAmerica,0.09
Argentina,1997,A18,Tuberculosis,31,8543.028534000001,,,35657429.0,SouthAmerica,0.09
Argentina,1997,A19,Tuberculosis,57,8543.028534000001,,,35657429.0,SouthAmerica,0.16
Argentina,1997,J20,Bronchitis,58,8543.028534000001,,,35657429.0,SouthAmerica,0.16
Argentina,1997,J40,Bronchitis,58,8543.028534000001,,,35657429.0,SouthAmerica,0.16
Argentina,1997,J41,Bronchitis,19,8543.028534000001,,,35657429.0,SouthAmerica,0.05
Argentina,1997,J42,Bronchitis,147,8543.028534000001,,,35657429.0,SouthAmerica,0.41
Argentina,1998,A15,Tuberculosis,11,8772.06321,,3.0021,36063459.0,SouthAmerica,0.03
Argentina,1998,A17,Tuberculosis,34,8772.06321,,3.0021,36063459.0,SouthAmerica,0.09
Argentina,1998,A18,Tuberculosis,23,8772.06321,,3.0021,36063459.0,SouthAmerica,0.06
Argentina,1998,A19,Tuberculosis,59,8772.06321,,3.0021,36063459.0,SouthAmerica,0.16
Argentina,1998,J20,Bronchitis,67,8772.06321,,3.0021,36063459.0,SouthAmerica,0.19
Argentina,1998,J40,Bronchitis,54,8772.06321,,3.0021,36063459.0,SouthAmerica,0.15
Argentina,1998,J41,Bronchitis,9,8772.06321,,3.0021,36063459.0,SouthAmerica,0.02
Argentina,1998,J42,Bronchitis,152,8772.06321,,3.0021,36063459.0,SouthAmerica,0.42
Argentina,1999,A15,Tuberculosis,28,8381.253998,,,36467218.0,SouthAmerica,0.08
Argentina,1999,A17,Tuberculosis,33,8381.253998,,,36467218.0,SouthAmerica,0.09
Argentina,1999,A18,Tuberculosis,30,8381.253998,,,36467218.0,SouthAmerica,0.08
Argentina,1999,A19,Tuberculosis,63,8381.253998,,,36467218.0,SouthAmerica,0.17
Argentina,1999,J20,Bronchitis,79,8381.253998,,,36467218.0,SouthAmerica,0.22
Argentina,1999,J40,Bronchitis,43,8381.253998,,,36467218.0,SouthAmerica,0.12
Argentina,1999,J41,Bronchitis,4,8381.253998,,,36467218.0,SouthAmerica,0.01
Argentina,1999,J42,Bronchitis,188,8381.253998,,,36467218.0,SouthAmerica,0.52
Argentina,2000,A15,Tuberculosis,24,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.07
Argentina,2000,A17,Tuberculosis,27,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.07
Argentina,2000,A18,Tuberculosis,26,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.07
Argentina,2000,A19,Tuberculosis,53,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.14
Argentina,2000,J20,Bronchitis,68,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.18
Argentina,2000,J40,Bronchitis,45,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.12
Argentina,2000,J41,Bronchitis,3,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.01
Argentina,2000,J42,Bronchitis,101,8224.112826999999,705.1993209,,36870787.0,SouthAmerica,0.27
Argentina,2001,A15,Tuberculosis,20,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.05
Argentina,2001,A17,Tuberculosis,33,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.09
Argentina,2001,A18,Tuberculosis,22,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.06
Argentina,2001,A19,Tuberculosis,50,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.13
Argentina,2001,J20,Bronchitis,76,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.2
Argentina,2001,J40,Bronchitis,52,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.14
Argentina,2001,J41,Bronchitis,4,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.01
Argentina,2001,J42,Bronchitis,130,7776.137872,671.5294393999999,3.2311,37275652.0,SouthAmerica,0.35
Argentina,2002,A15,Tuberculosis,12,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.03
Argentina,2002,A17,Tuberculosis,23,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.06
Argentina,2002,A18,Tuberculosis,30,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.08
Argentina,2002,A19,Tuberculosis,49,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.13
Argentina,2002,J20,Bronchitis,60,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.16
Argentina,2002,J40,Bronchitis,42,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.11
Argentina,2002,J41,Bronchitis,3,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.01
Argentina,2002,J42,Bronchitis,112,6854.294081,223.3797079,,37681749.0,SouthAmerica,0.3
Argentina,2003,A15,Tuberculosis,5,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.01
Argentina,2003,A17,Tuberculosis,16,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.04
Argentina,2003,A18,Tuberculosis,21,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.06
Argentina,2003,A19,Tuberculosis,28,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.07
Argentina,2003,J20,Bronchitis,101,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.27
Argentina,2003,J40,Bronchitis,43,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.11
Argentina,2003,J41,Bronchitis,7,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.02
Argentina,2003,J42,Bronchitis,94,7380.467087000001,261.4896648,,38087868.0,SouthAmerica,0.25
Argentina,2004,A15,Tuberculosis,22,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.06
Argentina,2004,A17,Tuberculosis,14,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.04
Argentina,2004,A18,Tuberculosis,26,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.07
Argentina,2004,A19,Tuberculosis,38,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.1
Argentina,2004,J20,Bronchitis,65,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.17
Argentina,2004,J40,Bronchitis,52,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.14
Argentina,2004,J41,Bronchitis,11,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.03
Argentina,2004,J42,Bronchitis,72,7962.412309,299.6279442,3.1662,38491972.0,SouthAmerica,0.19
Argentina,2005,A15,Tuberculosis,21,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.05
Argentina,2005,A17,Tuberculosis,16,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.04
Argentina,2005,A18,Tuberculosis,14,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.04
Argentina,2005,A19,Tuberculosis,47,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.12
Argentina,2005,J20,Bronchitis,65,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.17
Argentina,2005,J40,Bronchitis,41,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.11
Argentina,2005,J41,Bronchitis,5,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.01
Argentina,2005,J42,Bronchitis,86,8577.864994,390.9911012,3.21,38892931.0,SouthAmerica,0.22
Argentina,2006,A15,Tuberculosis,24,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.06
Argentina,2006,A17,Tuberculosis,15,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.04
Argentina,2006,A18,Tuberculosis,18,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.05
Argentina,2006,A19,Tuberculosis,35,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.09
Argentina,2006,J20,Bronchitis,38,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.1
Argentina,2006,J40,Bronchitis,39,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.1
Argentina,2006,J41,Bronchitis,8,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.02
Argentina,2006,J42,Bronchitis,69,9174.502457999999,448.4190322,,39289878.0,SouthAmerica,0.18
Argentina,2007,A15,Tuberculosis,10,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.03
Argentina,2007,A17,Tuberculosis,20,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.05
Argentina,2007,A18,Tuberculosis,15,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.04
Argentina,2007,A19,Tuberculosis,56,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.14
Argentina,2007,J20,Bronchitis,57,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.14
Argentina,2007,J40,Bronchitis,51,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.13
Argentina,2007,J41,Bronchitis,6,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.02
Argentina,2007,J42,Bronchitis,64,9901.511881,552.2446557,,39684295.0,SouthAmerica,0.16
Argentina,2008,A15,Tuberculosis,8,10201.47594,693.855999,,40080160.0,SouthAmerica,0.02
Argentina,2008,A17,Tuberculosis,25,10201.47594,693.855999,,40080160.0,SouthAmerica,0.06
Argentina,2008,A18,Tuberculosis,17,10201.47594,693.855999,,40080160.0,SouthAmerica,0.04
Argentina,2008,A19,Tuberculosis,29,10201.47594,693.855999,,40080160.0,SouthAmerica,0.07
Argentina,2008,J20,Bronchitis,42,10201.47594,693.855999,,40080160.0,SouthAmerica,0.1
Argentina,2008,J40,Bronchitis,35,10201.47594,693.855999,,40080160.0,SouthAmerica,0.09
Argentina,2008,J41,Bronchitis,13,10201.47594,693.855999,,40080160.0,SouthAmerica,0.03
Argentina,2008,J42,Bronchitis,38,10201.47594,693.855999,,40080160.0,SouthAmerica,0.09
Argentina,2009,A15,Tuberculosis,1,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.0
Argentina,2009,A17,Tuberculosis,27,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.07
Argentina,2009,A18,Tuberculosis,22,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.05
Argentina,2009,A19,Tuberculosis,33,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.08
Argentina,2009,J20,Bronchitis,51,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.13
Argentina,2009,J40,Bronchitis,36,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.09
Argentina,2009,J41,Bronchitis,9,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.02
Argentina,2009,J42,Bronchitis,44,9502.243585,742.7024061000003,,40482788.0,SouthAmerica,0.11
Argentina,2010,A15,Tuberculosis,5,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.01
Argentina,2010,A17,Tuberculosis,12,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.03
Argentina,2010,A18,Tuberculosis,12,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.03
Argentina,2010,A19,Tuberculosis,41,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.1
Argentina,2010,J20,Bronchitis,47,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.12
Argentina,2010,J40,Bronchitis,41,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.1
Argentina,2010,J41,Bronchitis,8,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.02
Argentina,2010,J42,Bronchitis,64,10385.96443,890.9648311000003,3.21,40788453.0,SouthAmerica,0.16
Argentina,2011,A15,Tuberculosis,6,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.01
Argentina,2011,A17,Tuberculosis,11,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.03
Argentina,2011,A18,Tuberculosis,26,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.06
Argentina,2011,A19,Tuberculosis,33,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.08
Argentina,2011,J20,Bronchitis,38,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.09
Argentina,2011,J40,Bronchitis,36,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.09
Argentina,2011,J41,Bronchitis,2,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.0
Argentina,2011,J42,Bronchitis,44,10883.315359999999,1068.380357,,41261490.0,SouthAmerica,0.11
Argentina,2012,A15,Tuberculosis,12,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.03
Argentina,2012,A17,Tuberculosis,20,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.05
Argentina,2012,A18,Tuberculosis,19,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.05
Argentina,2012,A19,Tuberculosis,35,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.08
Argentina,2012,J20,Bronchitis,29,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.07
Argentina,2012,J40,Bronchitis,43,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.1
Argentina,2012,J41,Bronchitis,2,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.0
Argentina,2012,J42,Bronchitis,43,10649.837290000001,1161.002061,,41733271.0,SouthAmerica,0.1
Argentina,2013,A15,Tuberculosis,7,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.02
Argentina,2013,A17,Tuberculosis,22,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.05
Argentina,2013,A18,Tuberculosis,17,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.04
Argentina,2013,A19,Tuberculosis,57,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.14
Argentina,2013,J20,Bronchitis,49,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.12
Argentina,2013,J40,Bronchitis,34,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.08
Argentina,2013,J41,Bronchitis,9,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.02
Argentina,2013,J42,Bronchitis,45,10784.6307,1207.898086,3.9066,42202935.0,SouthAmerica,0.11
Argentina,2014,A15,Tuberculosis,6,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.01
Argentina,2014,A17,Tuberculosis,11,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.03
Argentina,2014,A18,Tuberculosis,16,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.04
Argentina,2014,A19,Tuberculosis,32,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.07
Argentina,2014,J20,Bronchitis,51,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.12
Argentina,2014,J40,Bronchitis,62,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.15
Argentina,2014,J41,Bronchitis,2,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.0
Argentina,2014,J42,Bronchitis,50,10398.69401,1086.727284,,42669500.0,SouthAmerica,0.12
Argentina,2015,A15,Tuberculosis,4,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.01
Argentina,2015,A17,Tuberculosis,22,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.05
Argentina,2015,A18,Tuberculosis,24,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.06
Argentina,2015,A19,Tuberculosis,31,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.07
Argentina,2015,J20,Bronchitis,54,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.13
Argentina,2015,J40,Bronchitis,47,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.11
Argentina,2015,J41,Bronchitis,3,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.01
Argentina,2015,J42,Bronchitis,55,10568.157809999999,1298.683163,,43131966.0,SouthAmerica,0.13
Argentina,2016,A15,Tuberculosis,7,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.02
Argentina,2016,A17,Tuberculosis,14,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.03
Argentina,2016,A18,Tuberculosis,18,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.04
Argentina,2016,A19,Tuberculosis,34,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.08
Argentina,2016,J20,Bronchitis,59,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.14
Argentina,2016,J40,Bronchitis,52,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.12
Argentina,2016,J41,Bronchitis,4,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.01
Argentina,2016,J42,Bronchitis,68,10239.48135,955.2009489,,43590368.0,SouthAmerica,0.16
Argentina,2017,A15,Tuberculosis,9,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.02
Argentina,2017,A17,Tuberculosis,20,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.05
Argentina,2017,A18,Tuberculosis,23,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.05
Argentina,2017,A19,Tuberculosis,34,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.08
Argentina,2017,J20,Bronchitis,104,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.24
Argentina,2017,J40,Bronchitis,54,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.12
Argentina,2017,J41,Bronchitis,4,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.01
Argentina,2017,J42,Bronchitis,57,10404.263509999999,,3.96,44044811.0,SouthAmerica,0.13
Aruba,2000,J40,Bronchitis,1,28417.384210000004,,,90853.0,Caribbean,1.1
Aruba,2002,J20,Bronchitis,1,25508.302519999997,,,94992.0,Caribbean,1.05
Aruba,2002,J40,Bronchitis,1,25508.302519999997,,,94992.0,Caribbean,1.05
Aruba,2007,J40,Bronchitis,1,27427.578260000002,,,101222.0,Caribbean,0.99
Aruba,2009,J20,Bronchitis,1,24463.69225,,,101455.0,Caribbean,0.99
Aruba,2009,J42,Bronchitis,1,24463.69225,,,101455.0,Caribbean,0.99
Aruba,2014,J40,Bronchitis,2,24697.49403,,,103774.0,Caribbean,1.93
Aruba,2016,J42,Bronchitis,2,24277.40679,,,104872.0,Caribbean,1.91
"Bahamas, The",1999,A17,Tuberculosis,2,30723.975239999996,,,294062.0,Caribbean,0.68
"Bahamas, The",1999,J42,Bronchitis,1,30723.975239999996,,,294062.0,Caribbean,0.34
"Bahamas, The",2000,J20,Bronchitis,1,31570.528169999998,1084.29286,,298051.0,Caribbean,0.34
"Bahamas, The",2000,J40,Bronchitis,1,31570.528169999998,1084.29286,,298051.0,Caribbean,0.34
"Bahamas, The",2001,A19,Tuberculosis,1,31910.509560000002,1091.922741,,302618.0,Caribbean,0.33
"Bahamas, The",2001,J40,Bronchitis,1,31910.509560000002,1091.922741,,302618.0,Caribbean,0.33
"Bahamas, The",2001,J42,Bronchitis,1,31910.509560000002,1091.922741,,302618.0,Caribbean,0.33
"Bahamas, The",2002,A17,Tuberculosis,1,32236.44879,1177.395304,,307660.0,Caribbean,0.33
"Bahamas, The",2002,A18,Tuberculosis,7,32236.44879,1177.395304,,307660.0,Caribbean,2.28
"Bahamas, The",2007,J42,Bronchitis,2,31485.493739999998,1694.2815079999998,,337389.0,Caribbean,0.59
"Bahamas, The",2009,A19,Tuberculosis,1,28440.07222,1645.737989,,349604.0,Caribbean,0.29
"Bahamas, The",2011,A17,Tuberculosis,1,28248.84978,1661.356147,2.2640000000000002,359577.0,Caribbean,0.28
"Bahamas, The",2011,A18,Tuberculosis,1,28248.84978,1661.356147,2.2640000000000002,359577.0,Caribbean,0.28
"Bahamas, The",2012,J20,Bronchitis,1,28799.92141000001,1741.752881,,363584.0,Caribbean,0.28
Barbados,2000,J40,Bronchitis,1,15569.795730000002,604.5227127,1.3529,271515.0,Caribbean,0.37
Barbados,2001,J42,Bronchitis,1,15146.54925,623.4923897000001,1.5515,272500.0,Caribbean,0.37
Barbados,2004,A18,Tuberculosis,1,15658.12679,922.6547984,,275284.0,Caribbean,0.36
Barbados,2004,J40,Bronchitis,1,15658.12679,922.6547984,,275284.0,Caribbean,0.36
Barbados,2005,J40,Bronchitis,1,16216.272530000002,943.5418767,1.7847,276323.0,Caribbean,0.36
Barbados,2006,J20,Bronchitis,1,17064.207319999998,1009.48687,,277477.0,Caribbean,0.36
Barbados,2006,J40,Bronchitis,1,17064.207319999998,1009.48687,,277477.0,Caribbean,0.36
Barbados,2007,J40,Bronchitis,1,17305.07234,1024.984893,,278700.0,Caribbean,0.36
Barbados,2008,J40,Bronchitis,1,17385.2206,1117.532984,,279946.0,Caribbean,0.36
Barbados,2008,J42,Bronchitis,1,17385.2206,1117.532984,,279946.0,Caribbean,0.36
Barbados,2009,J42,Bronchitis,1,16472.29036,1146.351486,,281104.0,Caribbean,0.36
Barbados,2010,J40,Bronchitis,1,16056.11684,1097.623883,1.811,282131.0,Caribbean,0.35
Barbados,2013,J20,Bronchitis,1,15580.34545,1258.091982,,284296.0,Caribbean,0.35
Belize,1997,A19,Tuberculosis,1,3311.087053,,,221580.0,CentralAmerica,0.45
Belize,1998,A17,Tuberculosis,2,3305.687426,,,230244.0,CentralAmerica,0.87
Belize,1998,A19,Tuberculosis,2,3305.687426,,,230244.0,CentralAmerica,0.87
Belize,1998,J40,Bronchitis,2,3305.687426,,,230244.0,CentralAmerica,0.87
Belize,1999,A15,Tuberculosis,1,3464.3285509999996,,,238988.0,CentralAmerica,0.42
Belize,1999,A19,Tuberculosis,1,3464.3285509999996,,,238988.0,CentralAmerica,0.42
Belize,1999,J20,Bronchitis,1,3464.3285509999996,,,238988.0,CentralAmerica,0.42
Belize,1999,J40,Bronchitis,1,3464.3285509999996,,,238988.0,CentralAmerica,0.42
Belize,1999,J42,Bronchitis,1,3464.3285509999996,,,238988.0,CentralAmerica,0.42
Belize,2000,J40,Bronchitis,1,3783.5405170000004,132.6150557,1.015,247315.0,CentralAmerica,0.4
Belize,2000,J42,Bronchitis,2,3783.5405170000004,132.6150557,1.015,247315.0,CentralAmerica,0.81
Belize,2001,A19,Tuberculosis,1,3852.6108090000002,144.61718380000005,,255063.0,CentralAmerica,0.39
Belize,2001,J20,Bronchitis,1,3852.6108090000002,144.61718380000005,,255063.0,CentralAmerica,0.39
Belize,2001,J42,Bronchitis,1,3852.6108090000002,144.61718380000005,,255063.0,CentralAmerica,0.39
Belize,2002,J20,Bronchitis,1,3936.951479,137.42953630000002,,262378.0,CentralAmerica,0.38
Belize,2002,J40,Bronchitis,1,3936.951479,137.42953630000002,,262378.0,CentralAmerica,0.38
Belize,2003,A15,Tuberculosis,2,4191.609328000001,156.79064580000005,,269425.0,CentralAmerica,0.74
Belize,2003,J40,Bronchitis,2,4191.609328000001,156.79064580000005,,269425.0,CentralAmerica,0.74
Belize,2004,A19,Tuberculosis,1,4274.138256,156.7944757,,276504.0,CentralAmerica,0.36
Belize,2004,J40,Bronchitis,2,4274.138256,156.7944757,,276504.0,CentralAmerica,0.72
Belize,2005,J20,Bronchitis,1,4271.612591,165.8247846,,283800.0,CentralAmerica,0.35
Belize,2005,J40,Bronchitis,1,4271.612591,165.8247846,,283800.0,CentralAmerica,0.35
Belize,2005,J42,Bronchitis,3,4271.612591,165.8247846,,283800.0,CentralAmerica,1.06
Belize,2006,A15,Tuberculosis,1,4351.869006,174.3638645,,291329.0,CentralAmerica,0.34
Belize,2006,A19,Tuberculosis,1,4351.869006,174.3638645,,291329.0,CentralAmerica,0.34
Belize,2006,J20,Bronchitis,1,4351.869006,174.3638645,,291329.0,CentralAmerica,0.34
Belize,2007,J20,Bronchitis,1,4286.740407,197.5657408,,299025.0,CentralAmerica,0.33
Belize,2007,J42,Bronchitis,2,4286.740407,197.5657408,,299025.0,CentralAmerica,0.67
Belize,2008,A17,Tuberculosis,1,4312.686455,207.6723336,,306823.0,CentralAmerica,0.33
Belize,2008,J20,Bronchitis,1,4312.686455,207.6723336,,306823.0,CentralAmerica,0.33
Belize,2009,J40,Bronchitis,1,4233.549926,226.194458,0.7678,314655.0,CentralAmerica,0.32
Belize,2010,J42,Bronchitis,2,4270.799647,250.41443,0.828,322464.0,CentralAmerica,0.62
Belize,2011,J41,Bronchitis,1,4260.461751,251.7504815,,330237.0,CentralAmerica,0.3
Belize,2012,A19,Tuberculosis,1,4284.899461,248.7397721,1.1494,338000.0,CentralAmerica,0.3
Belize,2013,A19,Tuberculosis,1,4224.967251,268.3274629,,345715.0,CentralAmerica,0.29
Belize,2014,J42,Bronchitis,1,4286.113,273.86843960000004,,353366.0,CentralAmerica,0.28
Belize,2015,A18,Tuberculosis,1,4340.267536,291.2742746,,360933.0,CentralAmerica,0.28
Belize,2015,A19,Tuberculosis,1,4340.267536,291.2742746,,360933.0,CentralAmerica,0.28
Belize,2015,J40,Bronchitis,1,4340.267536,291.2742746,,360933.0,CentralAmerica,0.28
Belize,2016,J42,Bronchitis,2,4227.291321,303.6048377,,368400.0,CentralAmerica,0.54
Bermuda,1997,J42,Bronchitis,1,69624.43634,,1.766,60497.0,NorthernAmerica,1.65
Bermuda,1998,J20,Bronchitis,1,71810.38407,,,60943.0,NorthernAmerica,1.64
Bermuda,1998,J42,Bronchitis,1,71810.38407,,,60943.0,NorthernAmerica,1.64
Bermuda,2001,J42,Bronchitis,1,84844.73838,,,62504.0,NorthernAmerica,1.6
Bermuda,2003,J40,Bronchitis,1,85321.24327,,,63325.0,NorthernAmerica,1.58
Bermuda,2005,J42,Bronchitis,1,87616.38597,,,64154.0,NorthernAmerica,1.56
Bermuda,2007,J40,Bronchitis,1,94029.60802999999,,,64888.0,NorthernAmerica,1.54
Bermuda,2008,J40,Bronchitis,1,94903.19153,,,65273.0,NorthernAmerica,1.53
Bermuda,2011,J40,Bronchitis,1,86001.17117,,,64564.0,NorthernAmerica,1.55
Bolivia,1995,A15,Tuberculosis,195,1493.418468,,0.34,7622338.0,SouthAmerica,2.56
Bolivia,1995,A17,Tuberculosis,20,1493.418468,,0.34,7622338.0,SouthAmerica,0.26
Bolivia,1995,A18,Tuberculosis,18,1493.418468,,0.34,7622338.0,SouthAmerica,0.24
Bolivia,1995,A19,Tuberculosis,15,1493.418468,,0.34,7622338.0,SouthAmerica,0.2
Bolivia,1995,J20,Bronchitis,32,1493.418468,,0.34,7622338.0,SouthAmerica,0.42
Bolivia,1995,J40,Bronchitis,17,1493.418468,,0.34,7622338.0,SouthAmerica,0.22
Bolivia,1995,J41,Bronchitis,1,1493.418468,,0.34,7622338.0,SouthAmerica,0.01
Bolivia,1995,J42,Bronchitis,13,1493.418468,,0.34,7622338.0,SouthAmerica,0.17
Bolivia,1996,A15,Tuberculosis,177,1527.111341,,,7779267.0,SouthAmerica,2.28
Bolivia,1996,A17,Tuberculosis,21,1527.111341,,,7779267.0,SouthAmerica,0.27
Bolivia,1996,A18,Tuberculosis,9,1527.111341,,,7779267.0,SouthAmerica,0.12
